country,designation,points,price,province,region_1,region_2,variety,winery
US,El Jabali Vineyard Brut Rosé,90.0,65.0,California,Sta. Rita Hills,Central Coast,Sparkling Blend,Alma Rosa
US,Collins Holystone Vineyard Old Vine,90.0,35.0,California,St. Helena,Napa,Zinfandel,Benessere
US,Makena,90.0,35.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,BKB
US,Mortal Zin,90.0,38.0,California,Paso Robles,Central Coast,Zinfandel,Graveyard
US,Aatto,90.0,40.0,California,Adelaida District,Central Coast,Rhône-style Red Blend,kukkula
Germany,Trocken,90.0,20.0,Rheingau,,,Riesling,Robert Weil
US,The Villain,90.0,34.0,California,Santa Lucia Highlands,Central Coast,Syrah,Shane Wines
France,Vieilles Vignes,90.0,55.0,Alsace,Alsace,,Pinot Noir,Domaine Barmès-Buecher
France,Grèves Premier Cru,90.0,117.0,Burgundy,Beaune,,Chardonnay,Domaine Jacques Prieur
US,3 Clones,90.0,40.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Vidon Vineyard
France,Château Lauduc Classic,90.0,15.0,Bordeaux,Bordeaux Rosé,,Rosé,Vignobles Grandeau
US,Larner,90.0,42.0,California,Ballard Canyon,Central Coast,Grenache,Casa Dumetz
France,Dominode Premier Cru,90.0,68.0,Burgundy,Savigny-lès-Beaune,,Pinot Noir,Chanson Père et Fils
US,Bacigalupi Vineyard,90.0,40.0,California,Russian River Valley,Sonoma,Chardonnay,Peter Paul Wines
Spain,Santbru,90.0,32.0,Catalonia,Montsant,,White Blend,Portal del Montsant
France,Les Marconnets Premier Cru,90.0,60.0,Burgundy,Savigny-lès-Beaune,,Pinot Noir,Nicolas Potel
US,Whole Cluster Rosé of,90.0,18.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Willamette Valley Vineyards
France,Vieilles Vignes,90.0,32.0,Alsace,Alsace,,Auxerrois,Jean-Baptiste Adam
France,Tradition,90.0,20.0,Alsace,Alsace,,Pinot Noir,Kuentz-Bas
France,,90.0,19.0,Alsace,Alsace,,Pinot Blanc,Leon Beyer
Hungary,Mandolás,90.0,25.0,Tokaji,,,Furmint,Oremus
US,Stagecoach Vineyard,90.0,75.0,California,Napa Valley,Napa,Syrah,Patland
US,Wisdom,90.0,21.0,New York,Finger Lakes,Finger Lakes,Cabernet Franc,Inspire Moore
France,Domaine des Emois,90.0,20.0,Loire Valley,Sancerre,,Sauvignon Blanc,Joseph Mellot
US,,90.0,52.0,California,Sonoma Coast,Sonoma,Pinot Noir,Kanzler
US,La Cruz Vineyard,90.0,55.0,California,Sonoma Coast,Sonoma,Pinot Noir,Lachini
US,L'Ame du Sage Old Vine,90.0,48.0,California,Sonoma Valley,Sonoma,Zinfandel,Lasseter
Italy,,90.0,80.0,Tuscany,Brunello di Montalcino,,Sangiovese,Le Gode
Italy,Tenuta Belguardo,90.0,50.0,Tuscany,Maremma Toscana,,Red Blend,Mazzei
Morocco,,90.0,18.0,Zenata,,,Syrah,Ouled Thaleb
US,Alegría Vineyard,90.0,35.0,California,Russian River Valley,Sonoma,Zinfandel,Parmeson
Moldova,Negru de Purcari,90.0,31.0,Moldova,,,Red Blend,Purcari
US,,90.0,45.0,California,Russian River Valley,Sonoma,Pinot Noir,Sanglier Cellars
Italy,Riserva,90.0,120.0,Tuscany,Brunello di Montalcino,,Sangiovese,Seconda Stella a Destra
US,,90.0,28.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Tamarack Cellars
US,,90.0,30.0,Idaho,,,Syrah,Telaya
US,Fox Den Vineyard,90.0,62.0,California,Russian River Valley,Sonoma,Pinot Noir,The Calling
Italy,,90.0,59.0,Tuscany,Brunello di Montalcino,,Sangiovese,Uccelliera
US,Lewis Vineyard,90.0,65.0,Washington,Yakima Valley,Columbia Valley,Syrah,Va Piano
Italy,,90.0,66.0,Tuscany,Brunello di Montalcino,,Sangiovese,Argiano
Bulgaria,Nimbus Premium,90.0,28.0,Thracian Valley,,,Pinot Noir,Castra Rubra
France,,90.0,26.0,Loire Valley,Sancerre,,Sauvignon Blanc,Château de Crézancy
US,Halcyon,90.0,30.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Cloudlift Cellars
Italy,,90.0,,Tuscany,Brunello di Montalcino,,Sangiovese,Collemattoni
France,Le Clos de Bannon,90.0,30.0,Loire Valley,Sancerre,,Sauvignon Blanc,Domaine Fouassier
France,La Terre des Anges,90.0,26.0,Loire Valley,Sancerre,,Sauvignon Blanc,Domaine Laporte
France,L'Arret Buffatte,90.0,50.0,Loire Valley,Pouilly-Fumé,,Sauvignon Blanc,Domaine Tinel-Blondelet
France,,90.0,,Loire Valley,Sancerre,,Sauvignon Blanc,Domaine Vacheron
Italy,,90.0,55.0,Tuscany,Brunello di Montalcino,,Sangiovese,Donna Olga
Austria,Ried Spiegel,92.0,17.0,Wagram,,,Grüner Veltliner,Josef Bauer
US,Ventana Vineyard,92.0,35.0,California,Arroyo Seco,Central Coast,Grenache,Joyce
Austria,Stein,92.0,18.0,Kamptal,,,Grüner Veltliner,Jurtschitsch
US,Backbone,92.0,28.0,Oregon,Willamette Valley,Willamette Valley,Pinot Gris,King Estate
New Zealand,Hunting Hill,92.0,49.0,Kumeu,,,Chardonnay,Kumeu River
Argentina,Big Bat,92.0,50.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Mascota
Spain,Trienna,92.0,77.0,Northern Spain,Ribera del Duero,,Tempranillo,Portia
New Zealand,,92.0,25.0,Nelson,,,Chardonnay,Neudorf
US,Upper Crust,92.0,35.0,California,Santa Maria Valley,Central Coast,Syrah,Babcock
Austria,Am Berg,92.0,22.0,Niederösterreich,,,Grüner Veltliner,Bernhard Ott
Italy,,92.0,70.0,Northeastern Italy,Collio,,Sauvignon,Borgo del Tiglio
France,César à Sumeire,92.0,45.0,Provence,Côtes de Provence Sainte-Victoire,,Rosé,Château Coussin
France,,92.0,20.0,Provence,Coteaux d'Aix-en-Provence,,Rosé,Château de Calavon
France,Instinct Parcellaire,92.0,26.0,Provence,Côtes de Provence La Londe,,Rosé,Château des Bormettes
US,Yamhill Cuvée,92.0,45.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Domaine Serene
Austria,Von Stokstal,92.0,15.0,Wagram,,,Grüner Veltliner,Ecker
US,Lock Vineyard,92.0,38.0,California,Paso Robles,Central Coast,Syrah,Écluse
Italy,,92.0,23.0,Southern Italy,Campania,,Sirica,Feudi di San Gregorio
US,JA Ranch,92.0,45.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Foley
Italy,Trezotratto,92.0,40.0,Southern Italy,Taurasi,,Aglianico,I Favati
US,Turbidity Current,92.0,25.0,California,Monterey County,Central Coast,Rosé,Joyce
US,Ellis Alden Vineyard,92.0,32.0,California,Alexander Valley,Sonoma,Sauvignon Blanc,Judge Palmer
US,DuBrul Vineyard,92.0,35.0,Washington,Yakima Valley,Columbia Valley,Bordeaux-style Red Blend,Kevin White
France,L'Enclos Rouge,92.0,28.0,Southwest France,Gaillac,,Red Blend,L'Enclos des Braves
Spain,Almacenista Manuel Cuevas Jurado Amontillado de Sanlúcar de Barrameda,92.0,30.0,Andalucia,Jerez,,Sherry,Lustau
US,,92.0,100.0,California,Rutherford,Napa,Cabernet Sauvignon,Mathew Bruno
Austria,Klassik-Cuvée,92.0,15.0,Niederösterreich,,,Red Blend,Nastl
US,The Heretic North Slope,92.0,65.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Native Flora
Austria,Rubin Carnuntum,92.0,25.0,Carnuntum,,,Zweigelt,Netzl
US,Searby Vineyard,90.0,55.0,California,Russian River Valley,Sonoma,Chardonnay,Migration
US,3 Divas,90.0,25.0,California,Dry Creek Valley,Sonoma,Rhône-style White Blend,Montemaggiore
US,,90.0,95.0,California,Northern Sonoma,Sonoma,Cabernet Sauvignon,Gallo Estate
Italy,Sotto Castello di Novello,90.0,60.0,Piedmont,Barolo,,Nebbiolo,Giacomo Grimaldi
Italy,Via Nuova,90.0,90.0,Piedmont,Barolo,,Nebbiolo,Chiara Boschis - E. Pira e Figli
US,,90.0,10.0,California,California,California Other,Merlot,Dark Horse
Israel,Namura Single Vineyard Special Reserve,90.0,52.0,Galilee,,,Cabernet Sauvignon,Or Haganuz
US,Carter Vineyard,90.0,65.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Panther Creek
US,Altitude 2401,90.0,20.0,California,El Dorado,Sierra Foothills,Viognier,Perry Creek
US,Wine Creek Ranch,90.0,32.0,California,Dry Creek Valley,Sonoma,Grenache,Quivira
US,Reserve Selection,90.0,38.0,California,Napa Valley,Napa,Cabernet Sauvignon,Raymond
US,Westphall Ridge Vineyard,90.0,45.0,California,Rockpile,Sonoma,Zinfandel,Rock Wall
Israel,Secret Reserve,90.0,40.0,Judean Hills,,,Cabernet Sauvignon,Shiloh Winery
Israel,Adama,90.0,22.0,Galilee,,,Shiraz,Tabor
Israel,Mt. Tabor,90.0,15.0,Galilee,,,Shiraz,Tabor
US,Rosé,90.0,19.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Trinity Vineyards
US,Shea Vineyard,90.0,60.0,Oregon,Willamette Valley,,Pinot Noir,Winderlea
Germany,Rotwein Trocken,90.0,34.0,Rheinhessen,,,Spätburgunder,Wittmann
Spain,Crianza,90.0,10.0,Northern Spain,Rioja,,Tempranillo Blend,Viña Cumbrero
US,Lone Tree Vineyard,90.0,50.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Forefathers
Germany,Cremant Brut,90.0,36.0,Mosel,,,Riesling,HPSepicurean
Italy,Muntacc,90.0,24.0,Piedmont,Coste della Sesia,,Red Blend,La Prevostura
Italy,Bricco delle Olive,90.0,27.0,Piedmont,Barbera d'Alba,,Barbera,Palladino
Germany,Ockfener Bockstein Kabinett Erste Lage,90.0,22.0,Mosel,,,Riesling,St. Urbans-Hof
Italy,,90.0,42.0,Piedmont,Barolo,,Nebbiolo,Villadoria
US,Russell-Grooters Vineyard,90.0,36.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Sineann
US,Winside Vineyard,90.0,44.0,California,Russian River Valley,Sonoma,Pinot Noir,Stemmler
US,,90.0,16.0,Oregon,Willamette Valley,Willamette Valley,Pinot Gris,Sweet Cheeks
France,La Galope,84.0,12.0,Southwest France,Côtes de Gascogne,,Rosé,Domaine de l'Herré
US,Sabre,84.0,20.0,Washington,Columbia Valley (WA),Columbia Valley,Malbec,Ded.Reckoning
France,,84.0,12.0,Burgundy,Coteaux Bourguignons,,Pinot Noir-Gamay,Pierre Gruber
Portugal,,84.0,15.0,Tejo,,,Touriga Nacional,Quinta do Casal Branco
Argentina,[+],84.0,11.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Santa Julia
US,,84.0,45.0,California,Knights Valley,Sonoma,Cabernet Sauvignon,Ehret
Portugal,Monte da Cal Colheita Seleccionada,84.0,9.0,Alentejano,,,Portuguese White,Global Wines
US,,84.0,34.0,Washington,Horse Heaven Hills,Columbia Valley,Cabernet Sauvignon,Martinez & Martinez
France,,84.0,19.0,Burgundy,Bourgogne,,Chardonnay,Pierre Gruber
Portugal,,84.0,10.0,Douro,,,Portuguese White,Valle da Fonte
Portugal,Galileu,84.0,,Tejo,,,Portuguese White,Casal do Conde
Portugal,Campelo Tinto,84.0,10.0,Vinho Verde,,,Portuguese Red,Caves Campelo
Argentina,Ampakama,84.0,11.0,Other,San Juan,,Syrah,Casa Montes
France,La Fleur Lily,84.0,12.0,Southwest France,Bergerac Rosé,,Rosé,Domaine de Grange Neuve
France,Gouleyant Malbec,84.0,11.0,Southwest France,Côtes du Lot,,Rosé,Georges Vigouroux
France,,84.0,19.0,Burgundy,Bourgogne,,Pinot Noir,Pierre Gruber
Portugal,Terra de Touros,84.0,12.0,Tejo,,,Arinto,Quinta do Casal Monteiro
Portugal,Vadio Branco,84.0,22.0,Bairrada,,,Portuguese White,Vadio Wines
Portugal,Animus,84.0,13.0,Douro,,,Portuguese Red,Vicente Faria Vinhos
US,The Classic Four,84.0,27.0,California,Sonoma County,Sonoma,Bordeaux-style Red Blend,Spann Vineyards
Argentina,Casa Bianchi Brut Traditional Method,83.0,,Mendoza Province,Mendoza,,Champagne Blend,Valentin Bianchi
Argentina,,83.0,15.0,Mendoza Province,Mendoza,,Sauvignon Blanc,Viejo Isaias
US,Kick Ass,83.0,25.0,California,Carmel Valley,Central Coast,Red Blend,Galante
US,Fog,83.0,34.0,California,Russian River Valley,Sonoma,Zinfandel,Mazzocco
US,,83.0,65.0,California,Napa Valley,Napa,Cabernet Sauvignon,Jeff Gordon
US,Two Pear Vineyard,83.0,38.0,California,Alexander Valley,Sonoma,Zinfandel,DeLorimier
Portugal,Plexus Rosé,83.0,7.0,Tejo,,,Castelão,Adega Cooperativa do Cartaxo
US,Bellissima,83.0,23.0,California,Sierra Foothills,Sierra Foothills,White Blend,Naggiar
US,Unoaked,83.0,4.0,California,California,California Other,Chardonnay,Pam's Cuties
Argentina,505,83.0,12.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Casarena
US,Gravelly Meadow,91.0,200.0,California,Napa Valley,Napa,Cabernet Sauvignon,Diamond Creek
Portugal,Dona Santana,91.0,25.0,Dão,,,Portuguese Red,Quinta de Lemos
US,Limited Release,91.0,75.0,California,Napa Valley,Napa,Cabernet Sauvignon,Black Stallion
US,Reserve,91.0,50.0,California,Santa Ynez Valley,Central Coast,Cabernet Sauvignon,Brander
US,Reserve,91.0,14.0,California,Lake County,Mendocino/Lake Counties,Sauvignon Blanc,Wildhurst
US,Estate,91.0,26.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sauvignon Blanc,Woodward Canyon
France,Rangen de Thann Grand Cru Clos Saint-Théobald,91.0,53.0,Alsace,Alsace,,Riesling,Domaine Schoffit
US,,91.0,25.0,California,Anderson Valley,Mendocino/Lake Counties,Pinot Gris,FEL
France,Winzenberg Grand Cru,91.0,17.0,Alsace,Alsace,,Riesling,Hubert Meyer
US,,91.0,36.0,California,Sonoma Coast,Sonoma,Chardonnay,Lombardi
France,,91.0,19.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château Pey de Pont
US,Old Kraft Vineyard,91.0,50.0,California,St. Helena,Napa,Zinfandel,Robert Biale
US,,91.0,23.0,California,Russian River Valley,Sonoma,Sauvignon Blanc,VML
US,6th Sense,91.0,16.0,California,Lodi,Central Valley,Syrah,Michael David
Italy,Pora Riserva,91.0,65.0,Piedmont,Barbaresco,,Nebbiolo,Produttori del Barbaresco
France,,91.0,,Bordeaux,Castillon Côtes de Bordeaux,,Bordeaux-style Red Blend,Château Alcée
France,Cuvée Prestige,91.0,35.0,Bordeaux,Cadillac Côtes de Bordeaux,,Bordeaux-style Red Blend,Château Brethous
France,Orbite de Cantinot,91.0,50.0,Bordeaux,Blaye Côtes de Bordeaux,,Bordeaux-style Red Blend,Château Cantinot
France,Tradition,91.0,16.0,Bordeaux,Blaye Côtes de Bordeaux,,Bordeaux-style Red Blend,Château Clairac
France,,91.0,15.0,Bordeaux,Castillon Côtes de Bordeaux,,Bordeaux-style Red Blend,Château Joanin Bécot
US,Estate,91.0,30.0,Washington,Red Mountain,Columbia Valley,Malbec,Kiona
US,,91.0,15.0,Washington,Columbia Valley (WA),Columbia Valley,Chenin Blanc,Kiona
US,Celilo Vineyard,91.0,22.0,Washington,Columbia Gorge (WA),Washington Other,Gewürztraminer,Dowsett Family
US,Old Vine,91.0,30.0,California,Dry Creek Valley,Sonoma,Zinfandel,Dry Creek Vineyard
US,,91.0,80.0,California,Stags Leap District,Napa,Cabernet Sauvignon,Clos du Val
US,H3 Les Chevaux,91.0,15.0,Washington,Horse Heaven Hills,Columbia Valley,Red Blend,Columbia Crest
Portugal,Vila Jardim Escolha,91.0,20.0,Tejo,,,Portuguese Red,Quinta Vale do Armo
Chile,Rivalta Limited Selection,91.0,85.0,Maipo Valley,,,Red Blend,Santa Ema
US,,87.0,28.0,Washington,Washington,Washington Other,Grenache,Trinity Vineyards
US,Estate,87.0,28.0,Washington,Lake Chelan,Columbia Valley,Barbera,Tsillan
Spain,Montenovo,87.0,18.0,Northern Spain,Valdeorras,,Godello,Valdesil
Spain,Sobre Lias,87.0,20.0,Northern Spain,Valdeorras,,Godello,Viña Somoza
US,,87.0,20.0,California,Sonoma Valley,Sonoma,Chardonnay,Wellington
Spain,Tinto Figuero 4 Meses en Barrica,87.0,20.0,Northern Spain,Ribera del Duero,,Tempranillo Blend,García Figuero
US,,87.0,10.0,California,California,California Other,Cabernet Sauvignon,Leaping Horse
Argentina,Reserva de Familia,87.0,20.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Los Haroldos
US,,87.0,13.0,Idaho,,,Riesling,Sawtooth
US,,87.0,50.0,New York,North Fork of Long Island,Long Island,Malbec,Bedell
US,,87.0,28.0,Idaho,,,Tempranillo,Cinder
Argentina,Cavas de Crianza,87.0,19.0,Mendoza Province,Mendoza,,Bordeaux-style Red Blend,Clos de Chacras
US,,87.0,32.0,California,Sonoma Coast,Sonoma,Pinot Noir,Zepaltas
US,Hunters Blend,87.0,24.0,Washington,Walla Walla Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Golden Ridge
US,,87.0,54.0,California,Anderson Valley,Mendocino/Lake Counties,Pinot Noir,Fulcrum
US,Vintner's Reserve,87.0,13.0,California,Monterey County,Central Coast,Riesling,Kendall-Jackson
US,,87.0,16.0,California,California,California Other,Zinfandel,Manifesto!
US,La Masía Don Miguel Vineyard,87.0,44.0,California,Russian River Valley,Sonoma,Pinot Noir,Marimar Estate
US,,87.0,11.0,California,Lodi,Central Valley,Zinfandel,McManis
US,Island Block,87.0,26.0,California,Alexander Valley,Sonoma,Chardonnay,Murphy-Goode
US,,87.0,11.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Original House Wine
France,,87.0,25.0,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château la Chapelle Despagnet
France,,87.0,14.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château la Roque de By
France,,87.0,18.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château Lacombe Noaillac
France,,87.0,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Lafleur-Gazin
France,,87.0,28.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château le Reysse
US,,87.0,11.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Chateau Ste. Michelle
Italy,Ruit Hora,87.0,30.0,Tuscany,Bolgheri,,Red Blend,Caccia al Piano 1868
US,,87.0,28.0,California,Napa Valley,Napa,Cabernet Sauvignon,CULT
US,Nicholas Vineyard Wädenswil Clone,90.0,55.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Anam Cara
Germany,Dry,90.0,18.0,Rheinhessen,,,Riesling,Weingut Liebfrauenstift
US,Untended,90.0,35.0,California,Anderson Valley,Mendocino/Lake Counties,Chardonnay,Donkey & Goat
Italy,Castel Ringberg,90.0,25.0,Northeastern Italy,Alto Adige,,Sauvignon,Elena Walch
Italy,,90.0,18.0,Northeastern Italy,Alto Adige,,Gewürztraminer,Erste Neue
Italy,Stern,90.0,19.0,Northeastern Italy,Alto Adige,,Sauvignon,Erste Neue
US,,90.0,125.0,California,Napa,,Cabernet Sauvignon,Juslyn Vineyards
Italy,Söll,90.0,25.0,Northeastern Italy,Alto Adige,,Pinot Grigio,Kellerei Kaltern Caldaro
US,Grand Reserve,90.0,28.0,California,Sonoma County,Sonoma,Merlot,Kendall-Jackson
US,,90.0,60.0,California,Santa Cruz Mountains,Central Coast,Meritage,Kings Mountain
Germany,Trocken,90.0,26.0,Württemberg,,,Spätburgunder,Grafen Neipperg
Germany,Piesporter Goldtröpfchen Auslese,90.0,18.0,Mosel,,,Riesling,Leonard Kreusch
Germany,Piesporter Goldtröpfchen Kabinett,90.0,16.0,Mosel,,,Riesling,Leonard Kreusch
Chile,Kankana del Elqui Solar No. 10,90.0,60.0,Elqui Valley,,,Syrah,San Pedro
Germany,Trocken,90.0,30.0,Rheinhessen,,,Riesling,Prinz Salm
Germany,Bernkasteler Badstube Auslese,90.0,30.0,Mosel,,,Riesling,Dr. Pauly Bergweiler
US,Stony Terrace,90.0,55.0,California,Anderson Valley,Mendocino/Lake Counties,Pinot Noir,Black Kite
Italy,Molino,90.0,20.0,Lombardy,Lugana,,Turbiana,CàMaiol
France,,90.0,,Bordeaux,Moulis-en-Médoc,,Bordeaux-style Red Blend,Château Anthonic
France,Cuvée Prestige,90.0,44.0,Southwest France,Cahors,,Malbec,Château de Cénac
France,La Réserve du Château,90.0,30.0,Beaujolais,Brouilly,,Gamay,Château de Pierreux
US,,90.0,95.0,California,Napa Valley,Napa,Cabernet Sauvignon,Coup de Foudre
Portugal,Casa de Santar,90.0,,Dão,,,Portuguese Red,Dão Sul
Portugal,Casa de Santar Reserva Branco,90.0,,Dão,,,Portuguese White,Dão Sul
Chile,El Olivar Alto Single Vineyard,90.0,25.0,Colchagua Valley,,,Syrah,Viu Manent
Italy,,90.0,20.0,Northeastern Italy,Alto Adige,,Pinot Grigio,Abbazia di Novacella
US,The Morgster,90.0,30.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Angel Vine
US,Maxine's Vineyard,90.0,55.0,California,Yountville,Napa,Cabernet Sauvignon,Bardessono
Italy,,90.0,42.0,Northeastern Italy,Friuli Isonzo,,Chardonnay,Vie di Romans
Chile,Edición Limitada,90.0,25.0,Maipo Valley,,,Cabernet Franc,Morandé
Spain,Brut,88.0,16.0,Catalonia,Cava,,Sparkling Blend,El Xamfrà
Spain,Viña Aljibes Cabernet  Sauvignon-Syrah-Cabernet Franc-Tempranillo,88.0,20.0,Central Spain,Vino de la Tierra de Castilla,,Red Blend,Aljibes
Spain,Blanc de Blancs Brut Reserva,88.0,18.0,Catalonia,Cava,,Sparkling Blend,Paul Cheneau
Italy,,88.0,20.0,Tuscany,Toscana,,Red Blend,Altesino
US,Nicholas Estate,88.0,22.0,Oregon,Chehalem Mountains,Willamette Valley,Chardonnay,Anam Cara
Spain,Viña Berceo Crianza,88.0,18.0,Northern Spain,Rioja,,Tempranillo Blend,Bodegas Berceo
US,Sangiacomo Vineyard,88.0,46.0,California,Sonoma Coast,Sonoma,Pinot Noir,Bruliam
US,Roads End Estate Vineyard,88.0,45.0,Oregon,Willamette Valley,,Pinot Noir,Carlton Cellars
Spain,Pinyolet Selección,88.0,19.0,Catalonia,Montsant,,Red Blend,Compañia de Vinos del Atlántico
US,Black Label Stepping Stone,88.0,45.0,California,Napa Valley,Napa,Cabernet Sauvignon,Cornerstone
Portugal,,88.0,21.0,Douro,,,Touriga Nacional,Delaforce
France,Cuvée Gladiateur,88.0,,Rhône Valley,Costières de Nîmes,,Rosé,Domaine du Vistre
US,,88.0,13.0,Oregon,Oregon,Oregon Other,Pinot Gris,Eola Hills
Portugal,Ciconia Tinto,88.0,8.0,Alentejano,,,Portuguese Red,Herdade de São Miguel
US,Will Jarvis' Science Project,88.0,135.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Jarvis
France,La Folle Noire d'Ambat,88.0,19.0,Southwest France,Fronton,,Negrette,Le Roc
Spain,,88.0,16.0,Galicia,Rías Baixas,,Albariño,Licia
Chile,Corralillo,88.0,28.0,San Antonio,,,Syrah,Matetic
Italy,Tempore,88.0,35.0,Tuscany,Toscana,,Red Blend,Olivi
Italy,IXE,88.0,22.0,Tuscany,Toscana,,Tempranillo,Pietro Beconcini
Italy,Mediterra,88.0,20.0,Tuscany,Toscana,,Red Blend,Poggio al Tesoro
Portugal,Tinto,88.0,10.0,Douro,,,Portuguese Red,Porca de Murça
US,Pestoni Family Estate Reserve,88.0,75.0,California,Howell Mountain,Napa,Cabernet Sauvignon,Rutherford Grove
Italy,,88.0,50.0,Tuscany,Toscana,,Pugnitello,San Felice
US,Blacktail Vineyard,88.0,15.0,Oregon,Oregon,Oregon Other,Pinot Gris,Siltstone
US,3 Clones,88.0,40.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Vidon Vineyard
US,Wirtz Vineyard Reserve,88.0,40.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Walnut City WineWorks
US,,88.0,20.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Walnut City WineWorks
Germany,Qvinterra Trocken,88.0,23.0,Rheinhessen,,,Scheurebe,Kühling-Gillot
France,La Croix d'Arton,88.0,12.0,Southwest France,Côtes de Gascogne,,Red Blend,Domaine d'Arton
US,,88.0,25.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Firestone
France,Les Montachins,88.0,23.0,Loire Valley,Sancerre,,Sauvignon Blanc,Gitton Père et Fils
France,Les Baronnes,88.0,25.0,Loire Valley,Sancerre,,Rosé,Henri Bourgeois
Portugal,Ciconia Tinto,88.0,8.0,Alentejano,,,Portuguese Red,Herdade de São Miguel
Argentina,Terroir Series Corte Malbec-Bonarda-Petit Verdot,88.0,18.0,Mendoza Province,Mendoza,,Red Blend,Kaiken
Italy,Coste di Rose,88.0,90.0,Piedmont,Barolo,,Nebbiolo,Marchesi di Barolo
Italy,Bricco delle Viole,88.0,58.0,Piedmont,Barolo,,Nebbiolo,Mario Marengo
US,Bacigalupi Vineyard,88.0,40.0,California,Russian River Valley,Sonoma,Chardonnay,Peter Paul Wines
Argentina,Grand Reserve Winemaker's Selection,88.0,25.0,Mendoza Province,Mendoza,,Red Blend,Proemio
US,,88.0,30.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Roco
France,Marie de Beauregard,88.0,,Loire Valley,Chinon,,Cabernet Franc,Saget la Perrière
US,Brown Ranch,88.0,72.0,California,Carneros,Napa-Sonoma,Pinot Noir,Saintsbury
US,Arbre Vert Vineyard,88.0,42.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Siduri
Portugal,Veedha,88.0,12.0,Douro,,,Portuguese Red,Sogevinus
US,La Colina Vineyard,88.0,60.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Torii Mor
US,Shea Vineyard,88.0,65.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Walt
Spain,200 Monges Selección Especial Reserva,88.0,120.0,Northern Spain,Rioja,,Tempranillo Blend,Bodegas Vínícola Real
Italy,Boiolo,88.0,99.0,Piedmont,Barolo,,Nebbiolo,Camparo
US,Turner Vineyard,88.0,50.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Carr
Italy,Rocche di Castelletto,88.0,75.0,Piedmont,Barolo,,Nebbiolo,Cascina Chicco
France,,88.0,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château de Fonbel
France,,88.0,15.0,Bordeaux,Côtes de Bourg,,Bordeaux-style Red Blend,Château Fleur de Plaisance
France,,88.0,22.0,Bordeaux,Blaye Côtes de Bordeaux,,Bordeaux-style Red Blend,Château Gauthier
France,,88.0,35.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château Haut Canteloup
France,,88.0,15.0,Bordeaux,Bordeaux Blanc,,Bordeaux-style White Blend,Château Thieuley
US,Teresa's Unoaked,88.0,20.0,California,Russian River Valley,Sonoma,Chardonnay,Balletto
Spain,Joven,87.0,10.0,Northern Spain,Toro,,Tempranillo,Muruve
US,Dierberg Vineyard,87.0,44.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Dierberg
France,,87.0,20.0,Loire Valley,Quincy,,Sauvignon Blanc,Domaine Roux
France,Vieilles Vignes,90.0,22.0,Alsace,Alsace,,Auxerrois,Paul Blanck
US,Attica Vineyard,90.0,45.0,Oregon,Willamette Valley,,Pinot Noir,Raptor Ridge
France,Signature,90.0,25.0,Alsace,Alsace,,Pinot Noir,René Muré
